1299194057	20250414	202504	2025	2025.2849	IRN	IRAN	IRN								CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	-4.90874764002517	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260414200000	https://www.newsweek.com/trumps-iran-blockade-risks-us-china-standoff-11826176
1299194058	20250414	202504	2025	2025.2849	IRN	IRAN	IRN								CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-4.90874764002517	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260414200000	https://www.newsweek.com/trumps-iran-blockade-risks-us-china-standoff-11826176
1299194059	20250414	202504	2025	2025.2849	PHL	CEBU	PHL																		1	051	051	05	1	3.4	10	1	10	1.60427807486631	0								0								0								20260414200000	https://www.bworldonline.com/editors-picks/2026/04/15/742930/cebu-landmasters-sets-up-to-p14-b-capex-for-2026/
1299194060	20250414	202504	2025	2025.2849	REL	SAINT									CAN	CANADA	CAN								1	112	112	11	3	-2.0	2	1	2	-5.3921568627451	4	Lake Erie, Canada (general), Canada	CA	CA00		42	-81	-564290	4	Lake Erie, Canada (general), Canada	CA	CA00		42	-81	-564290	4	Lake Erie, Canada (general), Canada	CA	CA00		42	-81	-564290	20260414200000	https://www.stcatharinesstandard.ca/news/ontario/teen-charged-in-crash-that-killed-16-year-old-in-lake-erie-community-last-year/article_ea4aa87c-f267-5e26-9660-156c290bc15b.html
1299194061	20250414	202504	2025	2025.2849	USA	UNITED STATES	USA																		0	192	192	19	4	-9.5	4	1	4	-5.92407175636212	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20260414200000	https://www.adn.com/nation-world/2026/04/14/that-wasnt-me-how-facial-recognition-led-to-a-woman-being-jailed-for-6-months/
1299194062	20250414	202504	2025	2025.2849	USA	UNITED STATES	USA								MED	NEWSPAPER						MED			1	013	013	01	1	0.4	4	1	4	2.77296360485268	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	20260414200000	https://www.daytondailynews.com/community/dayton/war-for-talent-is-real-what-you-missed-from-business-leaders-at-annual-dayton-chamber/article_aeaf3e1d-cd3b-4d6a-9c53-8e9721837904.html
1299194063	20250414	202504	2025	2025.2849	USA	NEBRASKA	USA								USAGOV	NEBRASKA	USA					GOV			1	051	051	05	1	3.4	8	1	8	1.70454545454546	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20260414200000	https://www.rfdtv.com/nebraska-lawmakers-advance-ag-data-privacy-bill
1299194064	20250414	202504	2025	2025.2849	USA	NEBRASKA	USA								USAGOV	UNITED STATES	USA					GOV			1	110	110	11	3	-2.0	2	1	2	1.70454545454546	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20260414200000	https://www.rfdtv.com/nebraska-lawmakers-advance-ag-data-privacy-bill
1299194065	20250414	202504	2025	2025.2849	USACOP	NORTH DAKOTA	USA					COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-5.92407175636212	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20260414200000	https://www.adn.com/nation-world/2026/04/14/that-wasnt-me-how-facial-recognition-led-to-a-woman-being-jailed-for-6-months/
1299194066	20250414	202504	2025	2025.2849	USACOP	NORTH DAKOTA	USA					COP			USA	TENNESSEE	USA								0	173	173	17	4	-5.0	8	1	8	-5.92407175636212	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20260414200000	https://www.adn.com/nation-world/2026/04/14/that-wasnt-me-how-facial-recognition-led-to-a-woman-being-jailed-for-6-months/
1299194067	20250414	202504	2025	2025.2849	USAGOV	UNITED STATES	USA					GOV													1	051	051	05	1	3.4	1	1	1	1.70454545454546	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20260414200000	https://www.rfdtv.com/nebraska-lawmakers-advance-ag-data-privacy-bill
1299194068	20250414	202504	2025	2025.2849	USAGOV	NEBRASKA	USA					GOV													1	110	110	11	3	-2.0	7	1	7	1.70454545454546	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20260414200000	https://www.rfdtv.com/nebraska-lawmakers-advance-ag-data-privacy-bill
1299194069	20250414	202504	2025	2025.2849	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	1.70454545454546	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20260414200000	https://www.rfdtv.com/nebraska-lawmakers-advance-ag-data-privacy-bill
1299194070	20250414	202504	2025	2025.2849	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	1	1	1	1.70454545454546	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20260414200000	https://www.rfdtv.com/nebraska-lawmakers-advance-ag-data-privacy-bill
1299194071	20260315	202603	2026	2026.2055	AUT	VIENNA	AUT								CHRPRO300	PRESBYTERIAN				CHR	PRO				1	036	036	03	1	4.0	10	1	10	6.79611650485437	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20260414200000	https://patch.com/virginia/vienna/prom-special-needs-kids-coming-vienna-may
1299194072	20260315	202603	2026	2026.2055	CHRPRO300	PRESBYTERIAN				CHR	PRO				AUT	VIENNA	AUT								1	036	036	03	1	4.0	10	1	10	6.79611650485437	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20260414200000	https://patch.com/virginia/vienna/prom-special-needs-kids-coming-vienna-may
1299194073	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	0.27359781121751	3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	20260414200000	https://www.northcountrypublicradio.org/news/story/53293/20260414/new-nypa-preference-power-rates-to-hit-some-north-country-residents-electric-bills
1299194074	20260315	202603	2026	2026.2055	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	6	1	6	0.27359781121751	3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	0								3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	20260414200000	https://www.northcountrypublicradio.org/news/story/53293/20260414/new-nypa-preference-power-rates-to-hit-some-north-country-residents-electric-bills
1299194075	20260315	202603	2026	2026.2055	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	5	1	5	-5.98591549295775	3	Barnes County, North Dakota, United States	US	USND	ND003	46.9444	-98.0586	1034225	0								3	Barnes County, North Dakota, United States	US	USND		46.9444	-98.0586	1034225	20260414200000	https://cool987fm.com/ixp/504/p/baby-rebecca-case-north-dakota/
1299194076	20260315	202603	2026	2026.2055	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	1	1	1	-5.98591549295775	3	Barnes County, North Dakota, United States	US	USND	ND003	46.9444	-98.0586	1034225	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20260414200000	https://cool987fm.com/ixp/504/p/baby-rebecca-case-north-dakota/
1299194077	20260315	202603	2026	2026.2055	USA	UNITED STATES	USA																		0	084	084	08	2	7.0	2	1	2	-2.98786181139122	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20260414200000	https://www.siasat.com/israel-lebanon-hold-rare-talks-as-us-military-claims-hormuz-blockade-a-success-3453204/
1299194078	20260315	202603	2026	2026.2055	USA	AMERICAN	USA																		0	084	084	08	2	7.0	5	1	5	-2.98786181139122	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20260414200000	https://www.siasat.com/israel-lebanon-hold-rare-talks-as-us-military-claims-hormuz-blockade-a-success-3453204/
1299194079	20260315	202603	2026	2026.2055	USA	HOUSTON	USA								BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	1	1	1	-0.6060606060606	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Philippines	RP	RP		13	122	RP	20260414200000	https://www.northcountrypublicradio.org/news/npr/nx-s1-5766431/the-iran-war-created-a-global-natural-gas-shortage-a-windfall-for-u-s-companies
1299194080	20260407	202604	2026	2026.2658	ISR	ISRAELI	ISR								IRN	IRAN	IRN								1	110	110	11	3	-2.0	7	1	7	-5.41027953110911	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260414200000	https://www.aljazeera.com/news/2026/4/14/over-sold-and-under-delivered-israels-netanyahu-faces-ceasefire-backlash
1299194081	20260407	202604	2026	2026.2658	ISR	ISRAELI	ISR								IRN	IRAN	IRN								1	110	110	11	3	-2.0	1	1	1	-5.41027953110911	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260414200000	https://www.aljazeera.com/news/2026/4/14/over-sold-and-under-delivered-israels-netanyahu-faces-ceasefire-backlash
1299194082	20260407	202604	2026	2026.2658	LEG	SENATE						LEG			BUS	BUSINESS						BUS			1	010	010	01	1	0.0	6	1	6	-0.47846889952154	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260414200000	https://www.channelnewsasia.com/world/warsh-powell-fed-reserve-bank-chair-besset-trump-6056541
1299194083	20260413	202604	2026	2026.2822	DZA	ALGIERS	DZA								REL	BISHOP									1	043	043	04	1	2.8	5	1	5	3.70058873002523	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Annaba, Annaba, Algeria	AG	AG37	37781	36.9	7.76667	-458855	20260414200000	https://www.thetablet.co.uk/news/a-sign-of-peace-and-unity-pope-leo-praises-fraternity-of-algerian-christians/
1299194084	20260413	202604	2026	2026.2822	EDU	STUDENT						EDU													1	017	017	01	1	0.0	10	1	10	0.62761506276151	4	Barrackpore, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2081	-61.4061	-1359492	0								4	Barrackpore, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2081	-61.4061	-1359492	20260414200000	https://trinidadexpress.com/newsextra/tml-primary-remembers-saydee/article_7d9a7828-31c8-43a6-a1a5-bb370b688ce8.html
1299194085	20260413	202604	2026	2026.2822	EDU	STUDENT						EDU			GOV	SECRETARY OF THE INTERIOR						GOV			1	043	043	04	1	2.8	6	1	6	5.04201680672269	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20260414200000	https://marcellusdrilling.com/2026/04/interior-sec-burgum-visits-lackawanna-college-in-scranton-pa/
1299194086	20260413	202604	2026	2026.2822	EDU	STUDENT						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	5.04201680672269	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20260414200000	https://marcellusdrilling.com/2026/04/interior-sec-burgum-visits-lackawanna-college-in-scranton-pa/
1299194087	20260413	202604	2026	2026.2822	GOV	SECRETARY OF THE INTERIOR						GOV			EDU	STUDENT						EDU			1	042	042	04	1	1.9	6	1	6	5.04201680672269	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20260414200000	https://marcellusdrilling.com/2026/04/interior-sec-burgum-visits-lackawanna-college-in-scranton-pa/
1299194088	20260413	202604	2026	2026.2822	USA	UNITED STATES	USA								EDU	STUDENT						EDU			1	042	042	04	1	1.9	4	1	4	5.04201680672269	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20260414200000	https://marcellusdrilling.com/2026/04/interior-sec-burgum-visits-lackawanna-college-in-scranton-pa/
1299194089	20260414	202604	2026	2026.2849											AFRGOV	AFRICA	AFR					GOV			0	010	010	01	1	0.0	4	1	4	-9.23248053392659	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20260414200000	https://weeklyblitz.net/2026/04/15/south-africa-slams-elon-musk-over-misinformation-and-legal-disregard/
1299194090	20260414	202604	2026	2026.2849											AGR	FARMER						AGR			1	020	020	02	1	3.0	10	1	10	3.37078651685393	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20260414200000	https://www.thehindu.com/elections/tamil-nadu-assembly/do-you-want-to-re-elect-dmk-for-doing-nothing-about-mullaperiyar-palaniswami-asks-farmers/article70861848.ece
1299194091	20260414	202604	2026	2026.2849											AGR	FARMER						AGR			1	040	040	04	1	1.0	5	1	5	2.8169014084507	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260414200000	https://www.rfdtv.com/meet-the-eligible-farmers-cupid-hits-the-countryside-in-farmer-wants-a-wife-season-4
1299194092	20260414	202604	2026	2026.2849											AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	8	1	8	-3.73983739837398	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	5	Beqaa, Béa, Lebanon	LE	LE08	18792	33.6667	35.8333	-798017	20260414200000	https://www.skynews.com.au/australia-news/politics/put-some-meat-on-the-bone-barnaby-joyce-flags-regions-to-blacklist-after-coalition-unveils-immigration-policy/news-story/886e510abb2d42c7becb73170ad27c35?nk=7df1347c2c647da8fb290d210c73b497-1776196033
1299194093	20260414	202604	2026	2026.2849											AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-3.73983739837398	0								1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	20260414200000	https://www.skynews.com.au/australia-news/politics/put-some-meat-on-the-bone-barnaby-joyce-flags-regions-to-blacklist-after-coalition-unveils-immigration-policy/news-story/886e510abb2d42c7becb73170ad27c35?nk=7df1347c2c647da8fb290d210c73b497-1776196033
1299194094	20260414	202604	2026	2026.2849											AUS	VICTORIA	AUS								1	042	042	04	1	1.9	10	1	10	4.02684563758389	0								4	Blanshard, Ontario, Canada	CA	CA08	12675	43.2833	-81.25	-561360	4	Blanshard, Ontario, Canada	CA	CA08	12675	43.2833	-81.25	-561360	20260414200000	https://cheknews.ca/carnival-rides-and-games-returning-to-mayfair-mall-in-victoria-1318615/
1299194095	20260414	202604	2026	2026.2849											AUS	AUSTRALIA	AUS								0	071	071	07	2	7.4	1	1	1	-3.73983739837398	0								1	Sudan	SU	SU		16	30	SU	5	Beqaa, Béa, Lebanon	LE	LE08	18792	33.6667	35.8333	-798017	20260414200000	https://www.skynews.com.au/australia-news/politics/put-some-meat-on-the-bone-barnaby-joyce-flags-regions-to-blacklist-after-coalition-unveils-immigration-policy/news-story/886e510abb2d42c7becb73170ad27c35?nk=7df1347c2c647da8fb290d210c73b497-1776196033
1299194096	20260414	202604	2026	2026.2849											AUS	AUSTRALIA	AUS								0	100	100	10	3	-5.0	10	1	10	-3.73983739837398	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260414200000	https://www.skynews.com.au/australia-news/politics/put-some-meat-on-the-bone-barnaby-joyce-flags-regions-to-blacklist-after-coalition-unveils-immigration-policy/news-story/886e510abb2d42c7becb73170ad27c35?nk=7df1347c2c647da8fb290d210c73b497-1776196033
1299194097	20260414	202604	2026	2026.2849											BHS	BAHAMA	BHS								0	100	100	10	3	-5.0	2	1	2	-4.27350427350428	0								4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20260414200000	https://localnews8.com/news/national-world/cnn-national/2026/04/14/husband-of-missing-american-woman-in-the-bahamas-says-hell-keep-searching-for-her-following-his-release/
1299194098	20260414	202604	2026	2026.2849											BHS	BAHAMA	BHS								0	173	173	17	4	-5.0	2	1	2	-4.27350427350428	0								4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20260414200000	https://localnews8.com/news/national-world/cnn-national/2026/04/14/husband-of-missing-american-woman-in-the-bahamas-says-hell-keep-searching-for-her-following-his-release/
1299194099	20260414	202604	2026	2026.2849											BUS	COMPANY						BUS			0	0311	031	03	1	5.2	6	1	6	-8.20995962314939	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20260414200000	https://www.sbsun.com/2026/04/14/california-woman-says-she-was-raped-by-rep-eric-swalwell-in-2018/
1299194100	20260414	202604	2026	2026.2849											BUS	BANK						BUS			0	051	051	05	1	3.4	3	1	3	7.90598290598291	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20260414200000	https://www.wgbh.org/news/local/2026-04-14/black-economic-council-of-massachusetts-hosts-first-vanguard-awards-ceremony
1299194101	20260414	202604	2026	2026.2849											BUSMED	CORPORATION						BUS	MED		1	051	051	05	1	3.4	2	1	2	4.98034076015728	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260414200000	https://www.brenau.edu/news/brenau-announces-jacobs-college-of-business-and-media/
1299194102	20260414	202604	2026	2026.2849											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	-3.53697749196142	0								4	Gatineau, Quebec, Canada	CA	CA10	12755	45.4833	-75.65	-565140	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20260414200000	https://www.manilatimes.net/2026/04/15/tmt-newswire/globenewswire/national-roundtable-advances-womens-health-and-chronic-pain-research-in-canada/2320422
1299194103	20260414	202604	2026	2026.2849											CAN	CANADA	CAN								1	057	057	05	1	8.0	2	1	2	3.27380952380952	0								4	Metlakatla, British Columbia, Canada	CA	CA02	154724	54.3333	-130.45	-569200	4	Metlakatla, British Columbia, Canada	CA	CA02	154724	54.3333	-130.45	-569200	20260414200000	https://terracestandard.com/2026/04/14/paid-operator-training-prepares-regional-students-for-jobs-at-rupert-port/
1299194104	20260414	202604	2026	2026.2849											COL	COLOMBIA	COL								0	080	080	08	2	5.0	6	1	6	-2.34590616375345	0								4	Catatumbo, Santander, Colombia	CO	CO26	14271	7.26389	-73.3011	4198	4	Catatumbo, Santander, Colombia	CO	CO26	14271	7.26389	-73.3011	4198	20260414200000	https://www.sbs.com.au/news/dateline/article/australians-are-the-biggest-cocaine-users-but-they-dont-know-how-many-lives-are-in-a-gram/86la3rbgw
1299194105	20260414	202604	2026	2026.2849											COP	POLICE						COP			1	080	080	08	2	5.0	10	1	10	-10.7142857142857	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20260414200000	https://www.yahoo.com/news/articles/suspect-taken-custody-connection-violent-193700426.html
1299194106	20260414	202604	2026	2026.2849											COP	POLICE						COP			1	112	112	11	3	-2.0	7	1	7	-5.98591549295775	0								3	Barnes County, North Dakota, United States	US	USND		46.9444	-98.0586	1034225	3	Barnes County, North Dakota, United States	US	USND		46.9444	-98.0586	1034225	20260414200000	https://cool987fm.com/ixp/504/p/baby-rebecca-case-north-dakota/
1299194107	20260414	202604	2026	2026.2849											COP	POLICE						COP			1	112	112	11	3	-2.0	1	1	1	-5.98591549295775	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	3	Barnes County, North Dakota, United States	US	USND		46.9444	-98.0586	1034225	20260414200000	https://cool987fm.com/ixp/504/p/baby-rebecca-case-north-dakota/
1299194108	20260414	202604	2026	2026.2849											COP	POLICE						COP			1	112	112	11	3	-2.0	2	1	2	-5.98591549295775	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20260414200000	https://cool987fm.com/ixp/504/p/baby-rebecca-case-north-dakota/
